RegionName,CountryName,State,City,PostalCode,WarehouseAddress,WarehouseName,EmployeeName,EmployeeEmail,EmployeePhone,EmployeeHireDate,EmployeeJobTitle,CategoryName,ProductName,ProductDescription,ProductStandardCost,Profit,ProductListPrice,CustomerName,CustomerAddress,CustomerCreditLimit,CustomerEmail,CustomerPhone,Status,OrderDate,OrderItemQuantity,PerUnitPrice,TotalItemQuantity
Asia,China,Maharashtra,Seattle,70914,789 Oak St,San Francisco,Strong Caitrin,matildastevens@example.com,18288883894,2002-04-18,Public Relations Representative,CPU,G.Skill Ripjaws 4 Series,"Speed:DDR4-3600,Type:288-pin DIMM,CAS:17Module:4x16GBSize:64GB",679.7,226.29,259.2,Engdahl Jean,567 South Dr,38396.0,langfordlindsey@customer.com,123-456-5230,Canceled,2023-11-26,15,374.31,344
Asia,United States of America,California,Bombay,60923,123 Main St,Beijing,Barbara Thomas,blakecooper@example.com,68847386,2014-04-12,Shipping Clerk,Mother Board,Transcend JetRam (JM1600KLH-8G) DDR3 8GB,"Series:KVR, Type:DDR3, Capacity:4GB, Frequency:N/A",515.98,378.79,763.5,Onque Jasmine,567 South Dr,33127.0,houlihandebra@customer.com,123-456-1369,Pending,2023-10-25,,320.24,162
North America,India,Maharashtra,Seattle,84494,123 Main St,Bombay,Roehrich Bianca,lucycrawford@example.com,19532846966,2022-02-01,Purchasing Manager,Video Card,Intel DG43RK,Chipset:GeForce GTX Titan X,365.26,177.65,339.33,Davis Daniel,234 North Blvd,9724.0,villanuevanoah@customer.com,123-456-1160,Canceled,2023-08-02,89,312.49,379
North America,Canada,Distrito Federal,Seattle,10063,789 Oak St,Toronto,Millie Hunter,zimacolleen@example.com,11441343329268,2000-07-03,Stock Clerk,Video Card,Kingston KVR (KVR16N11/8-SP) 8 GB DDR3,"Speed:DDR4-3000,Type:288-pin DIMM,CAS:15Module:4x16GBSize:64GB",621.47,368.91,885.7,Georgia Mills,789 West Ave,42460.0,grayelijiah@customer.com,123-456-3544,Canceled,2023-12-22,79,102.37,110
Asia,China,Beijing,Sydney,45369,123 Main St,Beijing,Nowlan Kristie,charlottewebb@example.com,11441344467268,2013-07-29,Stock Clerk,RAM,MSI Z270 XPOWER GAMING TITANIUM,"Series:N/A, Type:DDR2, Capacity:2GB, Frequency:667Mhz",428.62,40.01,251.16,Delarge Alex,567 South Dr,5296.0,hortonjayne@customer.com,123-456-9092,Pending,2023-05-05,65,442.31,4
Asia,China,Beijing,South Brunswick,90801,456 Elm St,San Francisco,Nguyen Dheepa,bacongalejandro@example.com,68884316,2008-02-15,Purchasing Clerk,RAM,Simmtronics 2GB DDR2 800Mhz,"Series:BLACK SERIES,Type:7200RPM,Capacity:1TB,Cache:64MB",650.74,492.94,1416.47,Harper Spencer,567 South Dr,39623.0,petersonebonee@customer.com,123-456-5696,Pending,2023-08-26,73,233.2,482
Asia,Canada,Washington,Bombay,51227,123 Main St,Mexico City,Cole Spencer,rorykelly@example.com,17076298896,2013-10-09,Public Relations Representative,Storage,Intel Core i7-4930K,"Speed:DDR4-2133,Type:288-pin DIMM,CAS:15Module:8x16GBSize:128GB",87.59,481.79,49.7,Holly Shaw,234 North Blvd,45036.0,maisienichols@customer.com,123-456-4837,Shipped,2023-08-10,27,265.73,21
Asia,Canada,Texas,Sydney,26356,456 Elm St,Bombay,LaRotonda William,demitacarla@example.com,68827036,2007-04-14,Stock Clerk,Mother Board,Intel Xeon E5-2695 V2,"Speed:DDR4-2800,Type:288-pin DIMM,CAS:14Module:4x16GBSize:64GB",928.77,306.74,1271.84,Harrington Christie,567 South Dr,13330.0,ameliehudson@customer.com,123-456-6412,Shipped,2023-04-19,72,42.62,355
North  America,Mexico,Ontario,South Brunswick,69736,789 Oak St,Mexico City,Lindsay Leonara,milliehunter@example.com,21630070620,2002-06-04,President,Video Card,Asus Sabertooth 990FX,"CPU:LGA775,Form Factor:Micro ATX,RAM Slots:4,Max RAM:8GB",548.25,226.24,1026.61,Tippett Jeanette,789 West Ave,19599.0,sethfoster@customer.com,123-456-3419,Pending,2023-02-02,79,195.56,305
Australia,Canada,Beijing,Southlake,46374,789 Oak St,San Francisco,Matilda Stevens,beatricecourtney@example.com,681614059,2018-08-15,Accounting Manager,RAM,G.Skill Trident Z,"Series:850 EVO-Series,Type:SSD,Capacity:1TB,Cache:N/A",818.93,455.15,1572.22,Chloe Cruz,234 North Blvd,43627.0,tommybailey@customer.com,123-456-8834,Canceled,2023-07-18,15,403.41,47
North  America,United States of America,Maharashtra,Mexico City,59074,456 Elm St,Mexico City,Evie Harrison,graciegardner@example.com,15622391705,2022-07-26,Accountant,Video Card,Kingston  SV300S37A/120G,"Series:Caviar Blue,Type:7200RPM,Capacity:250GB,Cache:8MB",925.76,27.39,237.7,Harrington Christie,567 South Dr,23296.0,fernandesnilson@customer.com,123-456-7810,Pending,2023-07-08,82,59.22,234
Australia,India,Distrito Federal,Bombay,21342,789 Oak St,San Francisco,Gracie Gardner,athwalsam@example.com,21614304032,2008-02-13,Public Accountant,Video Card,Kingston Fury (HX316C10FB/8) 8 GB,"Speed:2.6GHz,Cores:10",784.51,96.31,317.42,Amelia Myers,789 West Ave,49734.0,blountdianna@customer.com,123-456-4559,Shipped,2023-02-26,13,91.6,222
South America,China,California,Sydney,25605,123 Main St,Seattle Washington,Dolan Linda,careymichael@example.com,16928570416,2021-08-13,Sales Representative,RAM,Gigabyte GA-Z270X-Gaming 9,"CPU:LGA775,Form Factor:ATX,RAM Slots:4,Max RAM:8GB",561.13,193.43,1492.91,Dunn Amy,234 North Blvd,6369.0,chanlin@customer.com,123-456-2895,Pending,2023-11-10,33,271.02,132
Asia,Australia,Washington,Bombay,42185,123 Main St,New Jersy,Becker Scott,ndzihoria@example.com,68888019,2012-04-11,Shipping Clerk,Mother Board,Intel Xeon E5-2680 V2,"Speed:DDR4-2400,Type:288-pin DIMM,CAS:14Module:8x16GBSize:128GB",457.31,381.46,1112.65,Poppy Jordan,789 West Ave,17659.0,millerned@customer.com,123-456-2042,Pending,2023-02-26,76,454.09,32
Australia,India,California,Seattle,56121,456 Elm St,Sydney,Lecter Hannibal,ameliamyers@example.com,610157931,2010-10-23,Administration Assistant,CPU,Intel Core i9-7900X,"CPU:LGA2011-3 Narrow x 2,Form Factor:SSI EEB,RAM Slots:16,Max RAM:1TB",536.15,344.64,550.36,Felix Bryant,567 South Dr,20957.0,singhnan@customer.com,123-456-3000,Pending,2023-12-12,92,133.12,324
North America,United States of America,Ontario,Seattle,68247,456 Elm St,Seattle Washington,Gentry Mildred,alexsanders@example.com,5151238181,2022-03-09,Sales Manager,RAM,Western Digital WD5000AACS,"Series:SSD PLUS,Type:SSD,Capacity:240GB,Cache:N/A",115.74,111.65,1188.69,Evie Harrison,789 West Ave,13068.0,alagbetrina@customer.com,123-456-5074,Canceled,2023-07-16,26,437.49,386
North America,China,Distrito Federal,Southlake,14458,789 Oak St,Southlake Texas,Lunquist Lisa,eleanorgrant@example.com,11441346329268,2009-09-01,Sales Manager,CPU,Samsung (M378T5263AZ3) 2GB DDR2,"Series:FireCuda,Type:Hybrid,Capacity:2TB,Cache:64MB",231.87,61.08,465.28,Harriet Ferguson,789 West Ave,44988.0,valentinjackie@customer.com,123-456-5134,Canceled,2023-09-07,60,87.94,464
Australia,Australia,Distrito Federal,South Brunswick,85219,789 Oak St,Bombay,Ren Kylo,gobletaisha@example.com,681619776,2011-12-05,Accountant,CPU,Gigabyte GA-X99-UD5 WIFI,"Speed:2.8GHz,Cores:10",22.21,479.37,432.07,Chivukula Enola,567 South Dr,25378.0,ronnieperry@customer.com,123-456-2009,Pending,2023-02-18,37,154.75,47
North America,Mexico,Maharashtra,Sydney,88722,123 Main St,San Francisco,Chloe Cruz,panjwaninina@example.com,6505079876,2021-10-17,Programmer,Storage,Kingston (KVR800D2N6K2) 4GB (2 x 2 GB) DDR2,"Series:N/A, Type:DDR2, Capacity:4GB, Frequency:N/A",337.14,208.52,1513.9,Carey Michael,567 South Dr,36331.0,champaignebrian@customer.com,123-456-8657,Canceled,2023-06-19,41,309.57,240
South America,United States of America,Distrito Federal,Beijing,83578,789 Oak St,Seattle Washington,Faller Megan,davisdaniel@example.com,21630934934,2007-10-10,Purchasing Manager,CPU,Intel Xeon E5-2680 V3 (OEM/Tray),"Speed:DDR3-1333,Type:240-pin DIMM,CAS:9Module:4x16GBSize:64GB",78.77,310.91,1239.71,Ozark Travis,567 South Dr,9764.0,rachaelmaggie@customer.com,123-456-4213,Canceled,2023-08-21,28,116.1,124
North  America,China,Texas,Bombay,70438,789 Oak St,Mexico City,Peterson Ebonee,crimmingsjean@example.com,6505079877,2011-01-02,Public Accountant,Mother Board,Western Digital WD5000AACS,"Series:960 Pro,Type:SSD,Capacity:2TB,Cache:2GB",11.21,134.5,1185.42,Robinson Alain,567 South Dr,48071.0,grayelijiah@customer.com,123-456-9212,Pending,2023-05-24,50,82.43,377
South America,Canada,New South Wales,Southlake,27445,789 Oak St,Bombay,Faller Megan,panjwaninina@example.com,11441344429278,2003-05-24,Purchasing Manager,Video Card,Intel Xeon E5-2650 V3 (OEM/Tray),"Speed:3.2GHz,Cores:8",58.29,398.61,288.66,Theamstern Sophia,234 North Blvd,19941.0,chacebeatrice@customer.com,123-456-5974,Pending,2023-04-02,66,223.2,423
Asia,China,Distrito Federal,Sydney,59720,123 Main St,Southlake Texas,Fancett Nicole,blakecooper@example.com,6505052876,2019-07-26,Stock Clerk,RAM,Silicon Power (SP008GBLFU240B02) 8GB DDR4,"Speed:DDR4-2133,Type:288-pin DIMM,CAS:15Module:2x16GBSize:32GB",819.68,184.97,1608.39,Goble Taisha,567 South Dr,41750.0,bernsteinsean@customer.com,123-456-6678,Canceled,2023-02-08,49,113.98,264
North  America,India,Texas,Toronto,30216,456 Elm St,Bombay,Huynh Ming,volkcolleen@example.com,68803253,2021-02-01,Shipping Clerk,CPU,Western Digital WD2500AAJS,"CPU:LGA2011-3,Form Factor:EATX,RAM Slots:8,Max RAM:128GB",629.43,293.19,1498.96,Jackson Maryellen,789 West Ave,20189.0,roseashley@customer.com,123-456-3510,Pending,2023-03-07,38,102.59,374
North  America,China,Ontario,Toronto,42841,123 Main St,San Francisco,Carabbio Judith,navathekurt@example.com,681872794,2009-05-24,Finance Manager,Mother Board,PNY VCQP5000-PB,"Series:N/A, Type:DDR2, Capacity:4GB, Frequency:N/A",895.43,9.5,1611.38,Baczenski Rachael,789 West Ave,27447.0,englandrex@customer.com,123-456-9093,Shipped,2023-03-15,1,308.5,150
Australia,India,Maharashtra,Southlake,88643,123 Main St,Toronto,"DelBosque, Keyla",beakkimberly@example.com,26565429792,2004-03-22,Administration Vice President,CPU,Intel Xeon E5-2670 V3,"Series:16-16-16-39, Type:DDR4, Capacity:8GB, Frequency:2400Mhz",364.77,51.99,576.42,Caleb Diaz,567 South Dr,27254.0,emiliaholmes@customer.com,123-456-1759,Shipped,2023-04-16,91,122.18,345
North America,Canada,Distrito Federal,Seattle,57473,456 Elm St,Mexico City,Ndzi Colombui,pelletierermine@example.com,681865336,2013-04-22,Administration Assistant,Video Card,Supermicro X11SSL-CF,"Speed:2.3GHz,Cores:10",994.83,226.6,1640.41,Cornett Lisa,234 North Blvd,19266.0,sanderkamrin@customer.com,123-456-2515,Pending,2023-12-05,27,12.76,279
North America,Australia,Beijing,South Brunswick,66132,789 Oak St,Seattle Washington,Moran Patrick,gillesalex@example.com,5151274561,2006-08-13,Shipping Clerk,CPU,Intel Xeon E5-2670 V3,"Speed:2.6GHz,Cores:8",66.95,350.89,631.63,Connor Hayes,234 North Blvd,28183.0,dobrindenisa@customer.com,123-456-4507,Canceled,2023-04-15,22,442.54,223
Asia,Canada,Washington,Beijing,63597,456 Elm St,Toronto,Mia West,rarrickquinn@example.com,12198034224,2013-06-30,Finance Manager,CPU,Supermicro X11SSL-CF,"Series:AV-GP,Type:5400RPM,Capacity:250GB,Cache:8MB",252.65,381.99,1003.74,Jessica Woods,789 West Ave,27058.0,tippettjeanette@customer.com,123-456-6660,Canceled,2023-06-12,21,313.84,148
North America,Canada,Maharashtra,South Brunswick,80380,123 Main St,New Jersy,Fernandes Nilson,lindenmathew@example.com,68858795,2009-01-26,Shipping Clerk,CPU,Intel Xeon E5-2637 V2 (OEM/Tray),Chipset:FirePro S9150,239.77,140.31,574.04,Biden Lowan,234 North Blvd,19271.0,louiswood@customer.com,123-456-3405,Pending,2023-11-24,94,475.37,337
Asia,Canada,Washington,Mexico City,94858,456 Elm St,Sydney,Tavares Desiree,stanfordbarbara@example.com,5151274562,2018-01-20,Purchasing Clerk,RAM,Supermicro MBD-X10DAL-I-O,"Speed:2.6GHz,Cores:14",13.45,194.22,359.54,England Rex,789 West Ave,43004.0,alagbetrina@customer.com,123-456-7046,Shipped,2023-06-10,43,344.15,489
Asia,Mexico,Ontario,Toronto,93684,789 Oak St,New Jersy,Carter Michelle,mollyrice@example.com,15656026968,2022-02-12,Programmer,Video Card,Intel DP35DPM,"CPU:LGA2011-3,Form Factor:SSI CEB,RAM Slots:8,Max RAM:128GB",26.4,109.4,497.48,Guilianno Mike,234 North Blvd,12833.0,mohammadpeterson@customer.com,123-456-3251,Canceled,2023-04-14,9,100.2,301
North America,United States of America,New South Wales,Toronto,66813,123 Main St,New Jersy,Desimone Carl,vegavincent@example.com,13765413497,2011-01-20,Public Relations Representative,Video Card,EVGA 12G-P4-1999-KR,"Series:AV-GP,Type:5400RPM,Capacity:250GB,Cache:8MB",274.77,115.95,567.48,Phoebe Murray,789 West Ave,22070.0,evelyntucker@customer.com,123-456-6248,Shipped,2023-11-19,80,92.93,338
Asia,United States of America,Maharashtra,Toronto,90740,789 Oak St,Beijing,Chan Lin,garciaraul@example.com,16107948550,2008-08-14,Purchasing Clerk,CPU,Intel Xeon E5-2630 V3,"Series:MX300,Type:SSD,Capacity:525GB,Cache:N/A",913.96,405.37,1070.8,Ndzi Horia,567 South Dr,48621.0,burkettbenjamin@customer.com,123-456-4645,Shipped,2023-01-01,46,111.16,34
Asia,Mexico,Beijing,Beijing,85323,123 Main St,Mexico City,Monkfish Erasumus,daisyortiz@example.com,16107948550,2005-08-25,Purchasing Clerk,Video Card,Intel Xeon E5-2650L V3 (OEM/Tray),"Speed:2.3GHz,Cores:12,TDP:120W",196.19,187.41,522.58,Fitzpatrick Michael,567 South Dr,37873.0,mancusokaren@customer.com,123-456-2102,Shipped,2023-12-01,97,408.96,60
North America,Mexico,Beijing,Mexico City,61724,456 Elm St,Bombay,Olivia Ford,smithmartin@example.com,26561577656,2003-03-13,Purchasing Manager,CPU,Intel Xeon E5-2667 V3 (OEM/Tray),"Series:N/A, Type:DDR2, Capacity:2GB, Frequency:667Mhz",658.02,272.2,1148.85,Johnson Noelle,234 North Blvd,28507.0,ndzihoria@customer.com,123-456-5662,Canceled,2023-05-16,88,362.9,251
North America,Australia,Maharashtra,Mexico City,41708,123 Main St,New Jersy,Carey Michael,panjwaninina@example.com,34783149747,2000-02-17,Public Accountant,Video Card,G.Skill TridentX (F3-2400C10D-8GTX) DDR3 8GB,"CPU:LGA2011-3,Form Factor:ATX,RAM Slots:8,Max RAM:64GB",11.59,258.01,1309.6,Kian Griffin,789 West Ave,16990.0,scarlettgibson@customer.com,123-456-6281,Canceled,2023-07-21,13,45.81,330
Asia,United States of America,Distrito Federal,Mexico City,53516,789 Oak St,Toronto,MacLennan Samuel,evieharrison@example.com,539663075,2022-03-18,Public Relations Representative,Mother Board,Supermicro X9SRH-7TF,"Series:N/A, Type:DDR3, Capacity:4GB, Frequency:1333Mhz",409.82,48.69,866.2,Manchester Robyn,567 South Dr,43509.0,immediatowalter@customer.com,123-456-9102,Canceled,2023-08-19,26,349.55,93
North  America,India,Ontario,Sydney,92332,123 Main St,Sydney,Miller Brannon,poppyjordan@example.com,68814336,2004-12-09,Public Accountant,Video Card,Transcend (TS512MLK64W6H) DDR3 4GB,"CPU:AM3+,Form Factor:ATX,RAM Slots:4,Max RAM:32GB",382.5,442.9,163.8,Leruth Giovanni,789 West Ave,42523.0,gerkemelisa@customer.com,123-456-5974,Shipped,2023-08-27,86,250.2,258
North  America,United States of America,Ontario,South Brunswick,36685,456 Elm St,New Jersy,Hannah Knight,mckennasandy@example.com,12352183583,2001-12-09,Shipping Clerk,Storage,Simmtronics 2GB DDR2 667Mhz,"CPU:LGA2011,Form Factor:ATX,RAM Slots:8,Max RAM:64GB",728.85,5.07,568.94,Jaxon Ross,789 West Ave,37239.0,englandrex@customer.com,123-456-6176,Pending,2023-12-01,74,314.62,390
South America,China,Washington,Bombay,44509,456 Elm St,Southlake Texas,Ruiz Ricardo,carabbiojudith@example.com,11923174402,2015-10-04,Public Relations Representative,RAM,Transcend TS512MLK64V3N DDR3 4GB,"Speed:2.2GHz,Cores:10",483.21,98.05,868.16,Khemmich Bartholemew,789 West Ave,26531.0,veeraabdellah@customer.com,123-456-4320,Canceled,2023-06-09,20,488.62,430
North  America,India,New Jersey,Southlake,66356,789 Oak St,Bombay,Johnson Noelle,monkfisherasumus@example.com,11923174402,2021-02-01,Purchasing Clerk,CPU,Zion ZHY16004096 4 GB Ddr3,"Speed:DDR4-3466,Type:288-pin DIMM,CAS:16Module:4x16GBSize:64GB",365.14,51.61,747.73,Gross Paula,567 South Dr,21751.0,gillesalex@customer.com,123-456-4830,Pending,2023-05-09,11,360.94,4
North America,Mexico,Maharashtra,South Brunswick,66074,123 Main St,New Jersy,Brill Donna,devitotommy@example.com,681865336,2012-02-14,Programmer,Mother Board,Intel Xeon E5-2643 V2 (OEM/Tray),"Speed:DDR3-1600,Type:240-pin DIMM,CAS:11Module:4x16GBSize:64GB",215.31,86.17,993.97,Gruber Hans,234 North Blvd,39667.0,kingjanet@customer.com,123-456-1193,Shipped,2023-10-23,27,214.23,47
North America,Mexico,New South Wales,Beijing,40544,123 Main St,New Jersy,Newman Richard,lindenmathew@example.com,68881765,2003-06-24,Accountant,Mother Board,Kingston (KVR800D2N6K2) 4GB (2 x 2 GB) DDR2,"Series:850 EVO-Series,Type:SSD,Capacity:1TB,Cache:N/A",580.86,131.0,1388.53,Frederick Price,789 West Ave,21001.0,lindenmathew@customer.com,123-456-6726,Shipped,2023-09-11,18,322.98,148
North America,United States of America,Ontario,South Brunswick,52171,456 Elm St,Southlake Texas,Landa Hans,beckerrenee@example.com,18924803277,2007-09-19,Stock Clerk,CPU,Hynix (H15201504-9) Genuine DDR3 2 GB,"Series:960 Pro,Type:SSD,Capacity:2TB,Cache:2GB",808.54,292.95,1437.72,Carey Michael,567 South Dr,18084.0,adinolfiwilson@customer.com,123-456-7333,Shipped,2023-06-12,65,138.13,265
South America,United States of America,Washington,Bombay,54715,789 Oak St,San Francisco,Martin Sandra,robinsonalain@example.com,14854153112,2016-09-18,Accounting Manager,Mother Board,Intel Xeon E5-2650 V4,"Series:N/A, Type:DDR3, Capacity:4GB, Frequency:1600Mhz",814.19,355.78,946.48,Hunts Julissa,567 South Dr,30897.0,lecterhannibal@customer.com,123-456-1158,Pending,2023-08-08,24,67.47,296
North  America,China,Washington,South Brunswick,27976,123 Main St,Sydney,Pitt Brad,gonzalezcayo@example.com,68880110,2001-12-04,Stock Clerk,Video Card,Intel Xeon E5-1680 V3 (OEM/Tray),"Speed:2.3GHz,Cores:18,TDP:145W",559.8,423.19,1971.5,Boutwell Bonalyn,567 South Dr,11560.0,fallermegan@customer.com,123-456-9195,Pending,2023-01-24,66,294.49,413
South America,Mexico,Texas,Toronto,73499,789 Oak St,New Jersy,Corleone Michael,roseashley@example.com,11080310872,2022-12-04,Human Resources Representative,Mother Board,Asus X99-E-10G WS,"Speed:3.0GHz,Cores:10,TDP:140W",831.23,252.4,847.33,Louis Wood,234 North Blvd,8708.0,quinnsean@customer.com,123-456-2316,Canceled,2023-12-08,83,329.19,439
South America,Canada,Maharashtra,Beijing,76061,123 Main St,New Jersy,Gonzalez Juan,cartergonzales@example.com,18459807305,2014-11-24,Accounting Manager,RAM,Intel DP35DPM,"Series:N/A, Type:DDR2, Capacity:2GB, Frequency:667Mhz",444.62,44.08,1921.95,Carabbio Judith,567 South Dr,33129.0,robinsonalain@customer.com,123-456-8408,Pending,2023-10-10,95,441.26,322
North America,Canada,Washington,Mexico City,21394,789 Oak St,Beijing,True Edward,petrowskythelma@example.com,885642496,2006-05-09,Shipping Clerk,CPU,Asus SABERTOOTH X99,"Speed:2.2GHz,Cores:22,TDP:145W",509.55,50.42,1130.98,Ava Sullivan,789 West Ave,23255.0,hortonjayne@customer.com,123-456-7202,Pending,2023-04-11,67,138.01,337
Asia,Mexico,Ontario,South San Francisco,49434,456 Elm St,San Francisco,Bella Stone,kailong@example.com,68857691,2006-10-11,Marketing Manager,CPU,ATI FirePro S9150,"Speed:2.6GHz,Cores:10,TDP:105W",315.74,322.89,942.71,LeBlanc Brandon,234 North Blvd,29014.0,boothfrank@customer.com,123-456-5481,Pending,2023-08-07,15,113.79,270
North America,United States of America,California,South San Francisco,72101,789 Oak St,Bombay,Singh Nan,liamhenderson@example.com,11441346529268,2002-10-07,Accountant,CPU,PNY VCGGTX780T3XPB-OC,Chipset:Vega Frontier Edition Liquid,811.96,388.76,15.69,Burke Joelle,789 West Ave,38389.0,connorhayes@customer.com,123-456-4648,Shipped,2023-02-20,10,457.04,21
Asia,China,Washington,Seattle,75711,456 Elm St,San Francisco,Smith Joe,stoicarick@example.com,6501241434,2017-09-17,Marketing Manager,Mother Board,Gigabyte GV-N1070WF2OC-8GD,"Series:960 PRO,Type:SSD,Capacity:512GB,Cache:512MB",493.28,413.4,813.17,Evie Harrison,567 South Dr,43981.0,owadclinton@customer.com,123-456-3675,Shipped,2023-06-05,41,234.84,463
North  America,Canada,Texas,Mexico City,97423,789 Oak St,Southlake Texas,Owad Clinton,leachdallas@example.com,68838334,2012-04-05,Administration Assistant,Mother Board,Intel Core i7-3960X Extreme Edition,"Series:RipjawX, Type:DDR3, Capacity:32GB, Frequency:1600Mhz",784.55,266.51,720.68,Costello Frank,234 North Blvd,6039.0,ellawallace@customer.com,123-456-8280,Shipped,2023-05-28,98,58.73,136
North America,Mexico,Washington,Beijing,41862,456 Elm St,New Jersy,Monroe Peter,daneaultlynn@example.com,10767887264,2020-10-16,Programmer,RAM,Intel Xeon E5-2650 V4,Chipset:Quadro K5200,658.11,398.26,1116.27,Manchester Robyn,789 West Ave,21460.0,robylori@customer.com,123-456-4159,Canceled,2023-07-06,88,408.44,113
Asia,Canada,Washington,Beijing,85829,456 Elm St,Bombay,Ivey Rose,garciaraul@example.com,681513792,2004-03-15,Accounting Manager,CPU,PNY VCQM6000-PB,"CPU:LGA775,Form Factor:ATX,RAM Slots:4,Max RAM:8GB",750.64,144.72,1693.75,Eleanor Grant,567 South Dr,18996.0,harringtonchristie@customer.com,123-456-4421,Canceled,2023-07-21,80,64.98,321
Asia,India,California,South San Francisco,60300,123 Main St,Seattle Washington,Mckenna Sandy,gruberhans@example.com,18924803277,2022-02-26,Marketing Representative,Storage,PNY VCQP5000-PB,"CPU:LGA2011-3 x 2,Form Factor:SSI EEB,RAM Slots:8,Max RAM:64GB",51.17,476.62,1623.46,Zima Colleen,234 North Blvd,37602.0,bartonnader@customer.com,123-456-4199,Shipped,2023-02-12,28,122.49,105
South America,China,Distrito Federal,Bombay,69463,123 Main St,Mexico City,Emilia Holmes,kampewdonysha@example.com,5151238080,2020-02-02,Sales Manager,Mother Board,Intel Xeon E5-2699 V4 (OEM/Tray),"Speed:2.0GHz,Cores:14,TDP:105W",163.17,138.74,1208.55,Amelia Myers,567 South Dr,18408.0,gobletaisha@customer.com,123-456-7931,Pending,2023-07-12,3,158.17,496
Asia,India,New Jersey,South San Francisco,66174,456 Elm St,Southlake Texas,Hunts Julissa,evieharrison@example.com,18924803277,2018-01-13,Administration Vice President,RAM,Intel Xeon E5-2698 V3 (OEM/Tray),"CPU:LGA1150,Form Factor:ATX,RAM Slots:4,Max RAM:32GB",246.12,251.1,880.13,Clayton Rick,567 South Dr,44947.0,eatonmarianne@customer.com,123-456-5624,Pending,2023-05-09,12,53.92,439
Australia,Canada,Washington,South San Francisco,10545,123 Main St,Southlake Texas,Kampew Donysha,desimonecarl@example.com,681404669,2003-04-12,Purchasing Clerk,Mother Board,PNY VCGGTX1080T11XGPB-OC,"CPU:LGA2011-3 x 2,Form Factor:EATX,RAM Slots:16,Max RAM:256GB",891.3,287.47,1799.87,Mangal Debbie,234 North Blvd,27133.0,sewkumarnori@customer.com,123-456-2343,Pending,2023-07-04,Incorrect,281.86,59
Asia,India,Washington,Sydney,13886,789 Oak St,New Jersy,Stoica Rick,steanstyrone@example.com,18126913453,2018-02-05,Sales Manager,Mother Board,NVIDIA VCQM4000-PB,"Speed:2.4GHz,Cores:16",220.8,324.25,377.74,Abigail Palmer,567 South Dr,6034.0,nowlankristie@customer.com,123-456-9705,Shipped,2023-05-02,11,387.71,304
North  America,India,Maharashtra,Southlake,51264,789 Oak St,San Francisco,Louis Wood,elizabethdixon@example.com,18693087999,2003-12-17,Programmer,Video Card,Supermicro X10SAT-O,"CPU:LGA1151,Form Factor:ATX,RAM Slots:4,Max RAM:64GB",156.59,109.6,858.18,Evelyn Tucker,234 North Blvd,23300.0,gillwhitney@customer.com,123-456-8683,Canceled,2023-03-24,20,236.32,131
Australia,United States of America,New Jersey,Bombay,23950,123 Main St,New Jersy,Huynh Ming,roperkatie@example.com,1259840972,2021-05-25,Finance Manager,Mother Board,Intel Xeon E5-1650 V4 (OEM/Tray),Chipset:FirePro S7000,439.52,123.43,1343.23,Barone Francesco,234 North Blvd,48357.0,darsonjene'ya@customer.com,123-456-1567,Canceled,2023-03-12,38,450.61,274
Asia,United States of America,Beijing,South San Francisco,33542,123 Main St,Southlake Texas,Candie Calvin,englandrex@example.com,15897136211,2009-04-18,Accounting Manager,Storage,Intel Xeon E5-2687W,"Cores:6,TDP:80W",792.31,258.5,1220.36,Khemmich Bartholemew,234 North Blvd,26585.0,forrestalex@customer.com,123-456-3722,Shipped,2023-01-21,37,185.57,130
Australia,United States of America,Beijing,Seattle,24006,456 Elm St,San Francisco,Jacobi Hannah,tejedalenora@example.com,34984281863,2006-01-20,Purchasing Clerk,Mother Board,MSI X99A GODLIKE GAMING CARBON,Chipset:GeForce GTX 1070,553.7,436.01,537.72,Ellis Washington,789 West Ave,7366.0,roseashley@customer.com,123-456-9036,Pending,2023-03-17,41,154.97,356
South America,United States of America,Ontario,Bombay,71555,123 Main St,Seattle Washington,Nguyen Lei-Ming,cloningerjennifer@example.com,14133528143,2001-05-24,Sales Representative,Mother Board,Intel Core i7-6950X (OEM/Tray),"Series:FireCuda,Type:Hybrid,Capacity:2TB,Cache:64MB",392.66,297.37,993.69,Florence Freeman,789 West Ave,18646.0,leachdallas@customer.com,123-456-2957,Pending,2023-09-23,36,159.48,16
North America,India,Texas,Mexico City,22371,456 Elm St,Toronto,Jung Judy,sullivankissy@example.com,14854153112,2010-10-23,Stock Clerk,RAM,MSI GTX 1080 TI SEA HAWK X,Chipset:GeForce GTX Titan X,790.92,78.14,139.41,Gordon David,789 West Ave,5592.0,estremeramiguel@customer.com,123-456-5014,Canceled,2023-09-18,53,269.37,287
North  America,United States of America,Washington,Bombay,60876,123 Main St,Beijing,Rose Stephens,crimmingsjean@example.com,1259840972,2005-10-02,Human Resources Representative,RAM,Asus KGPE-D16,"CPU:LGA2011-3 Narrow x 2,Form Factor:EATX,RAM Slots:16,Max RAM:1TB",806.73,403.58,604.53,Eliza Black,234 North Blvd,10292.0,fitzpatrickmichael@customer.com,123-456-5034,Shipped,2023-10-05,94,356.6,333
